NetbiosName,Name,Manufacturer,Family,CPUKey
B-DS1J009613,Intel(R) Core(TM) i7-7600U CPU @ 2.80GHz,GenuineIntel,198,000806E9
B5464072,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5479783,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B6601409,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6601410,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz,GenuineIntel,205,000906EA
B5142008,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5479292,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
V2000123,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
B5942053,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5864357,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5854699,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5948070,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5958025,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5495912,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5953173,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5436042,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5315053,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5794024,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5854564,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5511294,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5946525,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5573072,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5945163,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5959003,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5946003,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5970014,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5814136,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5471390,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5498016,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5831178,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5854657,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5850990,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5443033,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5571083,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5448069,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5472124,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5175006,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B5475795,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5988037,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5466029,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5865031,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5473248,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5457106,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5945243,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5873081,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B8090017,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5854312,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5814172,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5472135,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5436007,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5907001,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5495688,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5473218,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5183045,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5942143,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5949066,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5315050,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5464066,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5902045,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5491188,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B3801283,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5495661,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5472185,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5260011,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B8302012,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5819079,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5479715,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5996072,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5448081,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5501083,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5260012,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5260013,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6601418,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B6601419,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B6664016,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz,GenuineIntel,205,000906EA
B6640883,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5327006,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5573120,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5452084,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5452083,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5498090,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B7602107,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5996067,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5471402,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B6601412,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5479744,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5996068,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5260014,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B4501261,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5970005,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5436043,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5544141,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5587107,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5944058,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5475730,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5946008,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5437017,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5475864-NEW,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5884057,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5476364,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5813972,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5814181,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5476303,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5812071,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5451908,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5873039,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5493165,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5816050,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5946171,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5812095,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5504003,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6601290,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,GenuineIntel,206,000306C3
B6668003,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,GenuineIntel,206,000306C3
B5037118,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
V2000125,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
V2000127,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
B5020007,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5996071,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5576049,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
V2000124,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
B7601634,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5949062,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B8090016,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5854546,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5996070,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5451980,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5472142,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B5448071,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5476362,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5596011,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5596007,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5596010,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037116,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037115,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037117,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037122,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037114,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037121,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037120,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5037119,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5144034,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5946128,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5571075,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7000001,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501771,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5454036,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501867,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B6661230,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B6800005,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B6800008,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B6661038,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B6661225,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5382049,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5452086,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5945286,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5552107,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5382057,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B7602108,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7602109,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7602111,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7602110,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
VCS-WIN10TEST,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
B6641114,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B4501221,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6640940,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6601358,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6640921,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5569005,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3801356,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
WFS0830A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
WFS0830A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
B3501829,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5466017,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5144030,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5854810,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5250004,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6640048,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6640887,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6640959,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5491050,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5812091,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6641055,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B4501217,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B6641441,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501828,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501580,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
WFS0832A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
WFS0832A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
B3601313,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B3501843,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
WFS0831A,Intel(R) Xeon(R) CPU E7-4850 v2 @ 2.30GHz,GenuineIntel,2,000106A4
WFS0831A,Intel(R) Xeon(R) CPU E7-4850 v2 @ 2.30GHz,GenuineIntel,2,000106A4
B8601185,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B4501121,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B4501114,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B8201808,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B1701072,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5358081,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B7601627,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501912,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601624,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B8302014,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5988099,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B8302013,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7602119,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7602118,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7602117,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601625,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601630,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5007003,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5995007,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5126001,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5829093,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5814146,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601631,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B4501120,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5561382,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3601307,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3601298,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601431,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B8201895,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6665438,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,GenuineIntel,198,000806EA
B5953155,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601629,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B4501107,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601636,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5580041,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B4501131,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B4501129,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B3601466,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,GenuineIntel,198,000906EA
B7601594,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
V2000126,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,GenuineIntel,1,000406F1
WFS0820A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
WFS0820A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
WFS0820A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
WFS0820A,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,GenuineIntel,2,000306F2
B5541310,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B5574124,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3801289,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5574167,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3801288,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601632,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6640127,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,GenuineIntel,206,000306C3
B7601633,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601626,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501769,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601046,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601583,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501805,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3501562,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5460134,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B3501806,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B6665430,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B7601628,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5464061,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5552039,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5144031,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B3201567,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B4501227,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B7701084,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B4501113,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B4501125,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B4501128,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B4501132,Intel(R) Core(TM) i5-8600T CPU @ 2.30GHz,GenuineIntel,205,000906EA
B5476422,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B3501844,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5472643,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B5718069-OLD,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B5973029,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5544171,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B5476537-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
